system,T,seed,task,variant,has_tag,ctx_tokens,success,hit1,rr,latency_ms,cost_usd
MCP,100000,1,task_028::clean,clean,1,7088742,0.0,0.0,0.0,3.5954999912064523,53.165565
SYNAPSE,100000,1,task_028::perturbed_0,perturbed_0,0,957,0.0,0.0,0.0,13.416100002359599,0.007177500000000001
MCP,100000,1,task_028::perturbed_0,perturbed_0,0,7088742,0.0,0.0,0.0,3.0879999976605177,53.165565
SYNAPSE,100000,1,task_028::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,19.4984999980079,0.005092500000000001
MCP,100000,1,task_028::perturbed_1,perturbed_1,0,7088742,0.0,0.0,0.0,4.208400001516566,53.165565
SYNAPSE,100000,1,task_029::clean,clean,1,983,1.0,1.0,1.0,149.72370000032242,0.007372500000000001
MCP,100000,1,task_029::clean,clean,1,7088742,0.0,0.0,0.0,4.082699990249239,53.165565
SYNAPSE,100000,1,task_029::perturbed_0,perturbed_0,1,980,1.0,1.0,1.0,128.0010000045877,0.007350000000000001
MCP,100000,1,task_029::perturbed_0,perturbed_0,1,7088742,0.0,0.0,0.0,4.0899000014178455,53.165565
SYNAPSE,100000,1,task_029::perturbed_1,perturbed_1,0,976,0.0,0.0,0.0,11.69740001205355,0.007320000000000001
MCP,100000,1,task_029::perturbed_1,perturbed_1,0,7088742,0.0,0.0,0.0,4.206400000839494,53.165565
SYNAPSE,100000,2,task_000::clean,clean,1,1009,1.0,1.0,1.0,54.32620001374744,0.0075675000000000004
MCP,100000,2,task_000::clean,clean,1,7087250,0.0,0.0,0.0,3.099199995631352,53.154375
SYNAPSE,100000,2,task_000::perturbed_0,perturbed_0,1,1009,1.0,1.0,1.0,52.716999998665415,0.0075675000000000004
MCP,100000,2,task_000::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.198499995050952,53.154375
SYNAPSE,100000,2,task_000::perturbed_1,perturbed_1,1,1005,1.0,1.0,1.0,54.3902000063099,0.007537500000000001
MCP,100000,2,task_000::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,5.09819999570027,53.154375
SYNAPSE,100000,2,task_001::clean,clean,1,991,1.0,1.0,1.0,113.69220000051428,0.007432500000000001
MCP,100000,2,task_001::clean,clean,1,7087250,0.0,0.0,0.0,3.538799996022135,53.154375
SYNAPSE,100000,2,task_001::perturbed_0,perturbed_0,0,985,0.0,0.0,0.0,11.897699994733557,0.007387500000000001
MCP,100000,2,task_001::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.335700006573461,53.154375
SYNAPSE,100000,2,task_001::perturbed_1,perturbed_1,1,986,1.0,0.0,0.3333333333333333,102.2483000124339,0.0073950000000000005
MCP,100000,2,task_001::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,4.476500005694106,53.154375
SYNAPSE,100000,2,task_002::clean,clean,1,980,1.0,1.0,1.0,135.1505999919027,0.007350000000000001
MCP,100000,2,task_002::clean,clean,1,7087250,0.0,0.0,0.0,3.7013000110164285,53.154375
SYNAPSE,100000,2,task_002::perturbed_0,perturbed_0,1,984,1.0,1.0,1.0,134.60610000765882,0.00738
MCP,100000,2,task_002::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.331100000650622,53.154375
SYNAPSE,100000,2,task_002::perturbed_1,perturbed_1,0,971,0.0,0.0,0.0,14.199099998222664,0.007282500000000001
MCP,100000,2,task_002::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.3491000067442656,53.154375
SYNAPSE,100000,2,task_003::clean,clean,1,962,1.0,1.0,1.0,127.5378999998793,0.007215000000000001
MCP,100000,2,task_003::clean,clean,1,7087250,0.0,0.0,0.0,4.397099997731857,53.154375
SYNAPSE,100000,2,task_003::perturbed_0,perturbed_0,0,965,0.0,0.0,0.0,16.675999999279156,0.007237500000000001
MCP,100000,2,task_003::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,4.3261999962851405,53.154375
SYNAPSE,100000,2,task_003::perturbed_1,perturbed_1,1,964,1.0,1.0,1.0,141.98519999627024,0.00723
MCP,100000,2,task_003::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.165000001899898,53.154375
SYNAPSE,100000,2,task_004::clean,clean,1,979,1.0,1.0,1.0,140.21739999589045,0.007342500000000001
MCP,100000,2,task_004::clean,clean,1,7087250,0.0,0.0,0.0,3.3149999944726005,53.154375
SYNAPSE,100000,2,task_004::perturbed_0,perturbed_0,1,979,1.0,1.0,1.0,135.71109999611508,0.007342500000000001
MCP,100000,2,task_004::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.2989000028464943,53.154375
SYNAPSE,100000,2,task_004::perturbed_1,perturbed_1,0,959,0.0,0.0,0.0,11.921999990590848,0.007192500000000001
MCP,100000,2,task_004::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.1977000035112724,53.154375
SYNAPSE,100000,2,task_005::clean,clean,1,985,1.0,1.0,1.0,57.80070000037085,0.007387500000000001
MCP,100000,2,task_005::clean,clean,1,7087250,0.0,0.0,0.0,3.780800005188212,53.154375
SYNAPSE,100000,2,task_005::perturbed_0,perturbed_0,1,987,1.0,0.0,0.5,54.49969999608584,0.0074025
MCP,100000,2,task_005::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.204399996320717,53.154375
SYNAPSE,100000,2,task_005::perturbed_1,perturbed_1,0,984,0.0,0.0,0.0,15.285000001313165,0.00738
MCP,100000,2,task_005::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,2.96100000559818,53.154375
SYNAPSE,100000,2,task_006::clean,clean,1,1017,1.0,1.0,1.0,101.56179999466985,0.007627500000000001
MCP,100000,2,task_006::clean,clean,1,7087250,0.0,0.0,0.0,3.2744000054663047,53.154375
SYNAPSE,100000,2,task_006::perturbed_0,perturbed_0,1,1017,1.0,1.0,1.0,98.5923999978695,0.007627500000000001
MCP,100000,2,task_006::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.158599996822886,53.154375
SYNAPSE,100000,2,task_006::perturbed_1,perturbed_1,1,987,0.0,0.0,0.0,112.37109999638051,0.0074025
MCP,100000,2,task_006::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.4485999931348488,53.154375
SYNAPSE,100000,2,task_007::clean,clean,1,971,1.0,1.0,1.0,142.17140000255313,0.007282500000000001
MCP,100000,2,task_007::clean,clean,1,7087250,0.0,0.0,0.0,3.6666000087279826,53.154375
SYNAPSE,100000,2,task_007::perturbed_0,perturbed_0,1,971,1.0,1.0,1.0,132.43379999767058,0.007282500000000001
MCP,100000,2,task_007::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,4.913199998554774,53.154375
SYNAPSE,100000,2,task_007::perturbed_1,perturbed_1,1,971,1.0,1.0,1.0,128.94030001189094,0.007282500000000001
MCP,100000,2,task_007::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.551499990862794,53.154375
SYNAPSE,100000,2,task_008::clean,clean,1,979,1.0,1.0,1.0,148.98369999718852,0.007342500000000001
MCP,100000,2,task_008::clean,clean,1,7087250,0.0,0.0,0.0,4.141099998378195,53.154375
SYNAPSE,100000,2,task_008::perturbed_0,perturbed_0,1,991,1.0,1.0,1.0,145.4844999971101,0.007432500000000001
MCP,100000,2,task_008::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.3955999970203266,53.154375
SYNAPSE,100000,2,task_008::perturbed_1,perturbed_1,1,993,1.0,1.0,1.0,149.9832000117749,0.007447500000000001
MCP,100000,2,task_008::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.1642999965697527,53.154375
SYNAPSE,100000,2,task_009::clean,clean,1,993,1.0,1.0,1.0,149.10979999694973,0.007447500000000001
MCP,100000,2,task_009::clean,clean,1,7087250,0.0,0.0,0.0,3.2693999964976683,53.154375
SYNAPSE,100000,2,task_009::perturbed_0,perturbed_0,0,1014,0.0,0.0,0.0,17.382100006216206,0.007605000000000001
MCP,100000,2,task_009::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.405299998121336,53.154375
SYNAPSE,100000,2,task_009::perturbed_1,perturbed_1,0,992,0.0,0.0,0.0,19.700100005138665,0.00744
MCP,100000,2,task_009::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.4635000047273934,53.154375
SYNAPSE,100000,2,task_010::clean,clean,1,1002,1.0,1.0,1.0,49.73529999551829,0.007515000000000001
MCP,100000,2,task_010::clean,clean,1,7087250,0.0,0.0,0.0,3.2023000094341114,53.154375
SYNAPSE,100000,2,task_010::perturbed_0,perturbed_0,1,988,1.0,0.0,0.5,49.39080000622198,0.007410000000000001
MCP,100000,2,task_010::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,2.3853999882703647,53.154375
SYNAPSE,100000,2,task_010::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,61.33139999292325,0.005092500000000001
MCP,100000,2,task_010::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.405900002690032,53.154375
SYNAPSE,100000,2,task_011::clean,clean,1,1014,1.0,1.0,1.0,108.84400000213645,0.007605000000000001
MCP,100000,2,task_011::clean,clean,1,7087250,0.0,0.0,0.0,4.877700004726648,53.154375
SYNAPSE,100000,2,task_011::perturbed_0,perturbed_0,0,1016,0.0,0.0,0.0,14.65230000030715,0.007620000000000001
MCP,100000,2,task_011::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.531700000166893,53.154375
SYNAPSE,100000,2,task_011::perturbed_1,perturbed_1,0,1015,0.0,0.0,0.0,14.09070000227075,0.0076125
MCP,100000,2,task_011::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.7100999907124788,53.154375
SYNAPSE,100000,2,task_012::clean,clean,1,990,1.0,1.0,1.0,141.6120000067167,0.007425
MCP,100000,2,task_012::clean,clean,1,7087250,0.0,0.0,0.0,4.385400010505691,53.154375
SYNAPSE,100000,2,task_012::perturbed_0,perturbed_0,1,982,0.0,0.0,0.0,139.8267000040505,0.007365000000000001
MCP,100000,2,task_012::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.674999999930151,53.154375
SYNAPSE,100000,2,task_012::perturbed_1,perturbed_1,0,980,0.0,0.0,0.0,20.140499997069128,0.007350000000000001
MCP,100000,2,task_012::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.437599996686913,53.154375
SYNAPSE,100000,2,task_013::clean,clean,1,983,1.0,1.0,1.0,138.99819999642204,0.007372500000000001
MCP,100000,2,task_013::clean,clean,1,7087250,0.0,0.0,0.0,3.4678000083658844,53.154375
SYNAPSE,100000,2,task_013::perturbed_0,perturbed_0,0,977,0.0,0.0,0.0,14.992800002801232,0.007327500000000001
MCP,100000,2,task_013::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.35359999735374,53.154375
SYNAPSE,100000,2,task_013::perturbed_1,perturbed_1,1,983,1.0,1.0,1.0,145.39069999591447,0.007372500000000001
MCP,100000,2,task_013::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.6605000059353188,53.154375
SYNAPSE,100000,2,task_014::clean,clean,1,998,1.0,1.0,1.0,142.23969999875408,0.007485
MCP,100000,2,task_014::clean,clean,1,7087250,0.0,0.0,0.0,3.0374000052688643,53.154375
SYNAPSE,100000,2,task_014::perturbed_0,perturbed_0,1,998,0.0,0.0,0.0,134.66110000445042,0.007485
MCP,100000,2,task_014::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.8084999978309497,53.154375
SYNAPSE,100000,2,task_014::perturbed_1,perturbed_1,1,996,0.0,0.0,0.0,131.24049999169074,0.007470000000000001
MCP,100000,2,task_014::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.14470000739675,53.154375
SYNAPSE,100000,2,task_015::clean,clean,1,1007,1.0,1.0,1.0,53.782099988893606,0.0075525
MCP,100000,2,task_015::clean,clean,1,7087250,0.0,0.0,0.0,3.051199993933551,53.154375
SYNAPSE,100000,2,task_015::perturbed_0,perturbed_0,0,984,0.0,0.0,0.0,11.84540000394918,0.00738
MCP,100000,2,task_015::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.557899995939806,53.154375
SYNAPSE,100000,2,task_015::perturbed_1,perturbed_1,1,985,0.0,0.0,0.0,51.67250000522472,0.007387500000000001
MCP,100000,2,task_015::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.218500001821667,53.154375
SYNAPSE,100000,2,task_016::clean,clean,1,990,1.0,1.0,1.0,106.61000000254717,0.007425
MCP,100000,2,task_016::clean,clean,1,7087250,0.0,0.0,0.0,3.285600003437139,53.154375
SYNAPSE,100000,2,task_016::perturbed_0,perturbed_0,1,990,1.0,1.0,1.0,102.91710001183674,0.007425
MCP,100000,2,task_016::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.2857000041985884,53.154375
SYNAPSE,100000,2,task_016::perturbed_1,perturbed_1,0,986,0.0,0.0,0.0,10.814400011440739,0.0073950000000000005
MCP,100000,2,task_016::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.4665999992284924,53.154375
SYNAPSE,100000,2,task_017::clean,clean,1,1001,1.0,1.0,1.0,132.16999999713153,0.0075075
MCP,100000,2,task_017::clean,clean,1,7087250,0.0,0.0,0.0,2.744500001426786,53.154375
SYNAPSE,100000,2,task_017::perturbed_0,perturbed_0,1,986,1.0,0.0,0.2,130.6588000006741,0.0073950000000000005
MCP,100000,2,task_017::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.3829999883892015,53.154375
SYNAPSE,100000,2,task_017::perturbed_1,perturbed_1,1,1001,1.0,1.0,1.0,137.51650000631344,0.0075075
MCP,100000,2,task_017::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,4.3301999976392835,53.154375
SYNAPSE,100000,2,task_018::clean,clean,1,965,1.0,1.0,1.0,126.95020000683144,0.007237500000000001
MCP,100000,2,task_018::clean,clean,1,7087250,0.0,0.0,0.0,3.7089999968884513,53.154375
SYNAPSE,100000,2,task_018::perturbed_0,perturbed_0,0,956,0.0,0.0,0.0,16.886500001419336,0.00717
MCP,100000,2,task_018::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.3973000099649653,53.154375
SYNAPSE,100000,2,task_018::perturbed_1,perturbed_1,1,967,0.0,0.0,0.0,147.38419999775942,0.0072525
MCP,100000,2,task_018::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.5093000042252243,53.154375
SYNAPSE,100000,2,task_019::clean,clean,1,981,1.0,1.0,1.0,134.51509999867994,0.0073575
MCP,100000,2,task_019::clean,clean,1,7087250,0.0,0.0,0.0,4.5452000049408525,53.154375
SYNAPSE,100000,2,task_019::perturbed_0,perturbed_0,0,959,0.0,0.0,0.0,19.84390000870917,0.007192500000000001
MCP,100000,2,task_019::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,4.6336999948835,53.154375
SYNAPSE,100000,2,task_019::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,25.975899989134632,0.005092500000000001
MCP,100000,2,task_019::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,5.219099999521859,53.154375
SYNAPSE,100000,2,task_020::clean,clean,1,1005,1.0,1.0,1.0,56.464699999196455,0.007537500000000001
MCP,100000,2,task_020::clean,clean,1,7087250,0.0,0.0,0.0,3.407099997275509,53.154375
SYNAPSE,100000,2,task_020::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,57.79190000612289,0.005092500000000001
MCP,100000,2,task_020::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.5373999999137595,53.154375
SYNAPSE,100000,2,task_020::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,60.77589999767952,0.005092500000000001
MCP,100000,2,task_020::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.800899998168461,53.154375
SYNAPSE,100000,2,task_021::clean,clean,1,993,1.0,1.0,1.0,101.85659999842755,0.007447500000000001
MCP,100000,2,task_021::clean,clean,1,7087250,0.0,0.0,0.0,4.528299992671236,53.154375
SYNAPSE,100000,2,task_021::perturbed_0,perturbed_0,0,992,0.0,0.0,0.0,15.478000001166947,0.00744
MCP,100000,2,task_021::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.4060000034514815,53.154375
SYNAPSE,100000,2,task_021::perturbed_1,perturbed_1,1,993,1.0,1.0,1.0,97.81130000192206,0.007447500000000001
MCP,100000,2,task_021::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.4368999913567677,53.154375
SYNAPSE,100000,2,task_022::clean,clean,1,971,1.0,1.0,1.0,136.4733999944292,0.007282500000000001
MCP,100000,2,task_022::clean,clean,1,7087250,0.0,0.0,0.0,3.1583999952999875,53.154375
SYNAPSE,100000,2,task_022::perturbed_0,perturbed_0,0,969,0.0,0.0,0.0,13.561700005084276,0.0072675000000000005
MCP,100000,2,task_022::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.668200006359257,53.154375
SYNAPSE,100000,2,task_022::perturbed_1,perturbed_1,0,972,0.0,0.0,0.0,17.36420000088401,0.0072900000000000005
MCP,100000,2,task_022::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.5880999930668622,53.154375
SYNAPSE,100000,2,task_023::clean,clean,1,960,1.0,1.0,1.0,137.476499992772,0.007200000000000001
MCP,100000,2,task_023::clean,clean,1,7087250,0.0,0.0,0.0,3.2807000097818673,53.154375
SYNAPSE,100000,2,task_023::perturbed_0,perturbed_0,1,960,1.0,1.0,1.0,134.2962000053376,0.007200000000000001
MCP,100000,2,task_023::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.3516000112285838,53.154375
SYNAPSE,100000,2,task_023::perturbed_1,perturbed_1,1,959,0.0,0.0,0.0,129.82539999939036,0.007192500000000001
MCP,100000,2,task_023::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.5906999983126298,53.154375
SYNAPSE,100000,2,task_024::clean,clean,1,980,1.0,1.0,1.0,130.6215000076918,0.007350000000000001
MCP,100000,2,task_024::clean,clean,1,7087250,0.0,0.0,0.0,1.9521000067470595,53.154375
SYNAPSE,100000,2,task_024::perturbed_0,perturbed_0,0,965,0.0,0.0,0.0,16.32680000329856,0.007237500000000001
MCP,100000,2,task_024::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,4.5073999935993925,53.154375
SYNAPSE,100000,2,task_024::perturbed_1,perturbed_1,0,975,0.0,0.0,0.0,17.478300011134706,0.0073125
MCP,100000,2,task_024::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.417200001422316,53.154375
SYNAPSE,100000,2,task_025::clean,clean,1,1002,1.0,1.0,1.0,56.47749999479856,0.007515000000000001
MCP,100000,2,task_025::clean,clean,1,7087250,0.0,0.0,0.0,3.054500004509464,53.154375
SYNAPSE,100000,2,task_025::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,19.91719999932684,0.005092500000000001
MCP,100000,2,task_025::perturbed_0,perturbed_0,0,7087250,0.0,0.0,0.0,3.834499992080964,53.154375
SYNAPSE,100000,2,task_025::perturbed_1,perturbed_1,0,989,0.0,0.0,0.0,15.769699995871633,0.0074175000000000005
MCP,100000,2,task_025::perturbed_1,perturbed_1,0,7087250,0.0,0.0,0.0,3.3971999946516007,53.154375
SYNAPSE,100000,2,task_026::clean,clean,1,1010,1.0,1.0,1.0,104.7751000005519,0.007575000000000001
MCP,100000,2,task_026::clean,clean,1,7087250,0.0,0.0,0.0,3.2531000033486634,53.154375
SYNAPSE,100000,2,task_026::perturbed_0,perturbed_0,1,1010,1.0,1.0,1.0,116.20550000225194,0.007575000000000001
MCP,100000,2,task_026::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,7.843200000934303,53.154375
SYNAPSE,100000,2,task_026::perturbed_1,perturbed_1,1,1010,1.0,1.0,1.0,134.2861000011908,0.007575000000000001
MCP,100000,2,task_026::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.3118999999715015,53.154375
SYNAPSE,100000,2,task_027::clean,clean,1,974,1.0,0.0,0.3333333333333333,141.16030000150204,0.007305000000000001
MCP,100000,2,task_027::clean,clean,1,7087250,0.0,0.0,0.0,3.5696999984793365,53.154375
SYNAPSE,100000,2,task_027::perturbed_0,perturbed_0,1,969,0.0,0.0,0.0,143.87270000588614,0.0072675000000000005
MCP,100000,2,task_027::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.4995000023627654,53.154375
SYNAPSE,100000,2,task_027::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,141.19490000302903,0.005092500000000001
MCP,100000,2,task_027::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,4.884699999820441,53.154375
SYNAPSE,100000,2,task_028::clean,clean,1,966,1.0,1.0,1.0,138.32109999202657,0.007245000000000001
MCP,100000,2,task_028::clean,clean,1,7087250,0.0,0.0,0.0,3.4595000033732504,53.154375
SYNAPSE,100000,2,task_028::perturbed_0,perturbed_0,1,968,1.0,0.0,0.3333333333333333,125.8574000094086,0.007260000000000001
MCP,100000,2,task_028::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.088699988438748,53.154375
SYNAPSE,100000,2,task_028::perturbed_1,perturbed_1,1,968,1.0,0.0,0.3333333333333333,130.67700000829063,0.007260000000000001
MCP,100000,2,task_028::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.097900000284426,53.154375
SYNAPSE,100000,2,task_029::clean,clean,1,978,1.0,1.0,1.0,138.573299991549,0.007335
MCP,100000,2,task_029::clean,clean,1,7087250,0.0,0.0,0.0,3.8878999912412837,53.154375
SYNAPSE,100000,2,task_029::perturbed_0,perturbed_0,1,976,0.0,0.0,0.0,140.13519999571145,0.007320000000000001
MCP,100000,2,task_029::perturbed_0,perturbed_0,1,7087250,0.0,0.0,0.0,3.5462999949231744,53.154375
SYNAPSE,100000,2,task_029::perturbed_1,perturbed_1,1,976,0.0,0.0,0.0,140.8209000073839,0.007320000000000001
MCP,100000,2,task_029::perturbed_1,perturbed_1,1,7087250,0.0,0.0,0.0,3.0200000037439167,53.154375
SYNAPSE,100000,3,task_000::clean,clean,1,1018,1.0,1.0,1.0,60.944900003960356,0.007635
MCP,100000,3,task_000::clean,clean,1,7087624,0.0,0.0,0.0,2.9240000003483146,53.157180000000004
SYNAPSE,100000,3,task_000::perturbed_0,perturbed_0,1,995,1.0,0.0,0.2,49.024799998733215,0.0074625
MCP,100000,3,task_000::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,2.8325000021141022,53.157180000000004
SYNAPSE,100000,3,task_000::perturbed_1,perturbed_1,0,993,0.0,0.0,0.0,16.291300009470433,0.007447500000000001
MCP,100000,3,task_000::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,4.981800011591986,53.157180000000004
SYNAPSE,100000,3,task_001::clean,clean,1,1018,1.0,1.0,1.0,104.42830000829417,0.007635
MCP,100000,3,task_001::clean,clean,1,7087624,0.0,0.0,0.0,1.8893999949796125,53.157180000000004
SYNAPSE,100000,3,task_001::perturbed_0,perturbed_0,0,984,0.0,0.0,0.0,10.449099994730204,0.00738
MCP,100000,3,task_001::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,2.1816000080434605,53.157180000000004
SYNAPSE,100000,3,task_001::perturbed_1,perturbed_1,1,1018,1.0,1.0,1.0,98.24789999402128,0.007635
MCP,100000,3,task_001::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.2673000096110627,53.157180000000004
SYNAPSE,100000,3,task_002::clean,clean,1,978,1.0,1.0,1.0,131.86149999091867,0.007335
MCP,100000,3,task_002::clean,clean,1,7087624,0.0,0.0,0.0,3.2190000056289136,53.157180000000004
SYNAPSE,100000,3,task_002::perturbed_0,perturbed_0,1,977,0.0,0.0,0.0,125.64129999373108,0.007327500000000001
MCP,100000,3,task_002::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.7619999930029735,53.157180000000004
SYNAPSE,100000,3,task_002::perturbed_1,perturbed_1,1,980,0.0,0.0,0.0,115.95330000272952,0.007350000000000001
MCP,100000,3,task_002::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,1.444699999410659,53.157180000000004
SYNAPSE,100000,3,task_003::clean,clean,1,968,1.0,1.0,1.0,124.12079999921843,0.007260000000000001
MCP,100000,3,task_003::clean,clean,1,7087624,0.0,0.0,0.0,3.935600005206652,53.157180000000004
SYNAPSE,100000,3,task_003::perturbed_0,perturbed_0,1,971,1.0,1.0,1.0,129.3980000045849,0.007282500000000001
MCP,100000,3,task_003::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,2.9455999901983887,53.157180000000004
SYNAPSE,100000,3,task_003::perturbed_1,perturbed_1,1,971,1.0,1.0,1.0,125.97429999732412,0.007282500000000001
MCP,100000,3,task_003::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,2.3646000045118853,53.157180000000004
SYNAPSE,100000,3,task_004::clean,clean,1,988,1.0,1.0,1.0,126.67159999546129,0.007410000000000001
MCP,100000,3,task_004::clean,clean,1,7087624,0.0,0.0,0.0,2.9611000063596293,53.157180000000004
SYNAPSE,100000,3,task_004::perturbed_0,perturbed_0,1,975,1.0,0.0,0.5,135.3402999957325,0.0073125
MCP,100000,3,task_004::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,2.915200006100349,53.157180000000004
SYNAPSE,100000,3,task_004::perturbed_1,perturbed_1,1,975,1.0,0.0,0.5,136.28079999762122,0.0073125
MCP,100000,3,task_004::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.656999993836507,53.157180000000004
SYNAPSE,100000,3,task_005::clean,clean,1,995,1.0,1.0,1.0,47.49319999245927,0.0074625
MCP,100000,3,task_005::clean,clean,1,7087624,0.0,0.0,0.0,2.4167000083252788,53.157180000000004
SYNAPSE,100000,3,task_005::perturbed_0,perturbed_0,1,995,1.0,1.0,1.0,50.14209999353625,0.0074625
MCP,100000,3,task_005::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.8358999881893396,53.157180000000004
SYNAPSE,100000,3,task_005::perturbed_1,perturbed_1,1,983,1.0,0.0,0.25,47.413499996764585,0.007372500000000001
MCP,100000,3,task_005::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.034800000023097,53.157180000000004
SYNAPSE,100000,3,task_006::clean,clean,1,989,1.0,1.0,1.0,105.88149999966845,0.0074175000000000005
MCP,100000,3,task_006::clean,clean,1,7087624,0.0,0.0,0.0,2.090699999826029,53.157180000000004
SYNAPSE,100000,3,task_006::perturbed_0,perturbed_0,1,984,1.0,0.0,0.25,92.76059998956043,0.00738
MCP,100000,3,task_006::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.4747000026982278,53.157180000000004
SYNAPSE,100000,3,task_006::perturbed_1,perturbed_1,1,984,1.0,0.0,0.3333333333333333,98.17159999511205,0.00738
MCP,100000,3,task_006::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.2519000087631866,53.157180000000004
SYNAPSE,100000,3,task_007::clean,clean,1,965,1.0,1.0,1.0,129.17669999296777,0.007237500000000001
MCP,100000,3,task_007::clean,clean,1,7087624,0.0,0.0,0.0,3.3223999926121905,53.157180000000004
SYNAPSE,100000,3,task_007::perturbed_0,perturbed_0,0,961,0.0,0.0,0.0,16.256700007943437,0.0072075
MCP,100000,3,task_007::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,3.8185000012163073,53.157180000000004
SYNAPSE,100000,3,task_007::perturbed_1,perturbed_1,1,964,0.0,0.0,0.0,130.4154999961611,0.00723
